female,age,coupon,start,time,churn,followtime
1,38,0,159,224,0,206
0,77,0,310,805,0,55
0,68,0,223,801,0,142
1,46,0,286,400,0,79
0,66,0,2,976,0,363
0,81,0,216,245,0,149
0,30,0,296,492,0,69
0,19,0,108,306,0,257
0,48,1,76,994,0,289
1,82,1,324,1791,0,41
0,47,1,327,1384,0,38
1,16,0,242,369,0,123
0,50,1,82,1120,0,283
1,68,0,141,1068,0,224
0,22,1,303,693,0,62
1,61,0,201,536,0,164
0,66,0,23,189,1,189
0,71,0,128,1415,0,237
0,39,0,90,345,0,275
0,16,0,284,1005,0,81
0,54,0,253,1077,0,112
0,61,0,230,1581,0,135
1,28,0,335,1028,0,30
1,80,0,20,466,0,345
0,50,0,13,613,0,352
0,16,0,19,904,0,346
0,57,0,184,1114,0,181
0,70,0,139,497,0,226
1,67,1,211,1699,0,154
0,39,0,180,532,0,185
0,18,0,61,97,1,97
0,78,1,36,13,1,13
0,27,1,70,683,0,295
0,14,0,290,838,0,75
0,17,0,52,1066,0,313
0,21,0,103,35,1,35
0,25,0,343,893,0,22
0,56,1,165,902,0,200
1,28,0,195,351,0,170
1,34,0,276,533,0,89
0,34,0,145,91,1,91
0,24,1,217,831,0,148
0,65,0,276,644,0,89
1,79,0,142,691,0,223
0,26,0,97,414,0,268
0,22,0,88,521,0,277
0,49,0,68,632,0,297
0,44,0,337,719,0,28
1,66,1,41,262,1,262
0,14,1,130,18,1,18
0,65,0,363,876,0,2
0,81,0,94,1129,0,271
0,49,0,345,1069,0,20
0,41,0,167,763,0,198
0,70,1,245,675,0,120
0,68,0,344,811,0,21
0,19,1,146,451,0,219
0,25,0,186,958,0,179
0,18,0,51,466,0,314
0,67,0,334,333,0,31
0,73,0,56,916,0,309
0,80,0,134,1700,0,231
0,50,0,184,36,1,36
0,36,0,335,483,0,30
0,35,0,272,257,0,93
0,25,0,252,579,0,113
0,55,0,285,1346,0,80
0,36,0,230,1097,0,135
1,42,0,201,1278,0,164
1,66,1,205,883,0,160
0,39,0,358,509,0,7
1,57,0,172,701,0,193
0,74,0,134,1265,0,231
1,52,0,21,1147,0,344
0,76,1,148,306,0,217
1,61,1,97,1081,0,268
0,20,0,133,147,1,147
0,63,0,321,399,0,44
0,30,0,339,144,0,26
0,74,0,184,1,1,1
0,72,0,98,170,1,170
0,23,0,123,29,1,29
0,83,0,194,1637,0,171
0,62,0,31,321,1,321
1,52,1,130,802,0,235
0,61,0,219,157,0,146
0,47,0,259,1164,0,106
0,37,0,76,104,1,104
0,33,0,236,744,0,129
0,24,0,128,365,0,237
0,69,1,219,104,1,104
0,59,1,100,1180,0,265
0,24,0,162,258,0,203
0,77,0,69,91,1,91
0,32,0,15,874,0,350
1,27,0,81,1203,0,284
1,32,0,31,197,1,197
0,73,0,249,216,0,116
0,78,0,345,1211,0,20
1,72,0,220,619,0,145
0,30,0,339,726,0,26
1,65,0,167,1248,0,198
0,62,1,261,1,1,1
0,73,1,332,971,0,33
1,28,1,306,45,1,45
1,80,1,350,870,0,15
0,29,0,62,242,1,242
0,49,0,22,1089,0,343
0,83,0,257,461,0,108
0,68,0,300,1411,0,65
0,44,1,88,1326,0,277
0,31,0,31,439,0,334
0,29,1,32,1083,0,333
0,59,0,172,797,0,193
0,55,0,248,517,0,117
0,14,0,247,498,0,118
0,39,0,3,210,1,210
1,66,0,157,697,0,208
0,33,1,224,1122,0,141
1,20,0,263,88,1,88
0,42,0,264,48,1,48
0,66,0,269,1213,0,96
0,68,0,255,1038,0,110
0,16,0,244,699,0,121
0,31,0,338,979,0,27
0,25,0,33,279,1,279
0,78,1,214,1464,0,151
0,41,1,238,183,0,127
0,59,0,9,464,0,356
0,68,0,150,537,0,215
0,46,0,354,231,0,11
0,34,0,256,508,0,109
0,51,0,162,452,0,203
0,28,0,111,1217,0,254
1,52,0,325,1277,0,40
0,82,1,314,278,0,51
1,15,0,27,513,0,338
0,78,0,87,1546,0,278
0,70,0,143,1174,0,222
0,17,0,335,689,0,30
1,37,0,77,1223,0,288
0,19,1,12,252,1,252
1,65,0,234,454,0,131
0,39,0,211,1098,0,154
0,39,0,67,1057,0,298
0,58,0,253,511,0,112
0,52,0,265,941,0,100
0,82,0,70,488,0,295
0,40,0,43,295,1,295
0,22,0,64,368,0,301
0,23,0,320,1096,0,45
0,76,1,265,1093,0,100
0,68,0,219,653,0,146
0,52,0,357,463,0,8
0,14,0,156,479,0,209
0,41,0,287,264,0,78
0,50,0,219,829,0,146
1,21,0,344,578,0,21
0,58,1,121,1288,0,244
0,63,0,316,852,0,49
0,18,0,249,853,0,116
1,60,0,305,305,0,60
0,21,0,171,1049,0,194
1,46,1,159,5,1,5
0,48,0,35,922,0,330
1,25,0,168,945,0,197
0,25,0,100,28,1,28
1,54,0,293,1041,0,72
0,65,0,21,1580,0,344
0,46,0,215,1189,0,150
0,21,1,192,816,0,173
0,24,0,112,1065,0,253
0,27,0,360,84,0,5
0,13,0,315,344,0,50
0,46,1,27,2,1,2
0,19,0,37,31,1,31
0,55,0,2,550,0,363
0,36,1,2,357,1,357
0,62,0,10,307,1,307
0,30,0,260,393,0,105
0,39,1,327,535,0,38
0,24,0,169,188,1,188
1,18,0,251,522,0,114
0,40,1,117,980,0,248
1,40,0,23,2,1,2
1,82,0,156,1639,0,209
0,27,0,226,0,1,0
0,26,0,279,55,1,55
1,80,0,83,1893,0,282
0,32,0,356,382,0,9
0,46,0,204,220,0,161
1,55,0,268,212,0,97
0,67,0,305,982,0,60
0,73,0,15,111,1,111
1,70,0,299,1272,0,66
0,63,0,195,859,0,170
1,14,0,30,158,1,158
0,45,0,162,503,0,203
0,25,0,111,650,0,254
0,42,0,8,655,0,357
0,73,0,225,1719,0,140
0,67,1,272,389,0,93
1,60,0,244,33,1,33
0,33,0,149,773,0,216
0,60,1,151,329,0,214
0,74,0,53,546,0,312
0,37,0,127,593,0,238
0,68,0,77,57,1,57
0,84,0,99,1051,0,266
0,70,0,360,877,0,5
1,83,0,101,506,0,264
0,26,0,319,131,0,46
0,65,0,299,1553,0,66
0,35,0,19,1081,0,346
0,56,1,128,1175,0,237
0,69,0,131,1158,0,234
0,74,0,263,786,0,102
1,57,0,58,1708,0,307
0,24,1,180,644,0,185
0,79,0,325,152,0,40
0,39,0,279,718,0,86
0,44,0,339,547,0,26
0,66,0,8,853,0,357
1,26,0,309,67,0,56
0,44,0,273,0,1,0
0,28,0,179,134,1,134
0,39,0,182,262,0,183
0,63,1,24,668,0,341
0,21,0,338,819,0,27
0,27,0,251,1053,0,114
0,60,0,324,164,0,41
0,30,0,228,1280,0,137
0,75,0,313,145,0,52
0,17,0,1,416,0,364
0,69,1,119,960,0,246
0,64,0,112,438,0,253
0,29,1,43,68,1,68
1,49,0,265,295,0,100
0,48,0,255,469,0,110
1,51,0,137,706,0,228
1,65,0,289,1717,0,76
0,79,1,222,218,0,143
0,31,0,124,213,1,213
0,17,1,190,109,1,109
0,57,0,206,652,0,159
0,25,0,104,1045,0,261
0,32,0,141,418,0,224
0,51,1,171,529,0,194
0,21,0,250,453,0,115
1,70,0,29,438,0,336
0,74,1,70,1191,0,295
0,13,0,181,974,0,184
0,51,0,68,398,0,297
0,69,0,6,1529,0,359
0,56,0,186,383,0,179
1,72,0,139,560,0,226
0,46,0,16,1316,0,349
0,34,0,18,819,0,347
0,27,0,108,597,0,257
0,55,0,68,700,0,297
0,70,0,229,1393,0,136
0,32,0,179,136,1,136
0,70,1,207,11,1,11
0,39,1,106,102,1,102
0,71,0,136,1348,0,229
0,24,0,183,177,1,177
0,64,0,358,423,0,7
0,80,0,108,1528,0,257
0,57,0,174,1001,0,191
0,49,1,80,1029,0,285
1,71,0,247,659,0,118
1,75,0,46,366,0,319
0,80,0,356,371,0,9
0,29,1,318,269,0,47
1,23,1,333,635,0,32
0,33,0,260,209,0,105
1,83,1,73,968,0,292
0,46,0,168,124,1,124
0,70,1,92,291,0,273
0,21,0,64,273,1,273
0,78,0,282,1525,0,83
0,32,0,98,372,0,267
0,27,0,112,708,0,253
0,46,0,346,705,0,19
0,63,0,33,1073,0,332
1,84,0,87,75,1,75
0,38,0,133,477,0,232
0,28,0,152,322,0,213
1,27,0,60,1301,0,305
0,73,1,41,130,1,130
0,80,1,172,1379,0,193
1,82,0,105,893,0,260
1,48,0,66,202,1,202
0,81,0,105,264,0,260
1,49,1,154,1514,0,211
0,70,0,212,970,0,153
0,68,1,195,767,0,170
0,55,0,113,708,0,252
0,40,1,184,847,0,181
0,19,0,44,36,1,36
1,47,0,83,1038,0,282
0,21,0,79,433,0,286
0,34,0,43,1275,0,322
0,45,0,359,667,0,6
0,53,0,104,1026,0,261
0,60,0,190,923,0,175
0,17,0,326,1016,0,39
0,55,0,166,1225,0,199
0,18,0,336,599,0,29
0,14,0,357,114,0,8
0,30,1,100,674,0,265
0,74,0,320,1114,0,45
1,47,1,194,13,1,13
0,23,0,282,481,0,83
0,50,0,265,617,0,100
0,42,0,105,1060,0,260
0,32,0,71,78,1,78
0,31,0,45,996,0,320
0,85,0,108,157,1,157
0,85,0,203,1380,0,162
0,49,1,313,1296,0,52
0,20,1,317,609,0,48
0,43,0,154,670,0,211
0,47,0,352,247,0,13
0,78,0,81,1138,0,284
0,29,0,56,436,0,309
1,22,0,97,1006,0,268
0,55,0,98,999,0,267
0,31,0,260,816,0,105
0,35,0,328,1059,0,37
1,59,0,107,1298,0,258
0,59,1,123,570,0,242
1,45,0,214,1485,0,151
0,39,0,140,415,0,225
0,82,0,146,1254,0,219
1,15,0,163,313,0,202
0,46,0,72,491,0,293
1,23,0,267,83,1,83
0,22,0,214,947,0,151
1,57,0,75,1634,0,290
1,15,0,87,287,0,278
0,70,0,329,991,0,36
0,50,0,132,630,0,233
1,48,0,174,1280,0,191
0,78,0,148,617,0,217
0,51,1,104,78,1,78
0,39,0,43,763,0,322
1,55,0,285,589,0,80
0,44,0,3,1124,0,362
0,60,0,111,1050,0,254
1,61,0,199,1778,0,166
1,84,0,318,1856,0,47
0,32,0,192,1164,0,173
0,58,0,114,857,0,251
1,31,0,336,340,0,29
0,31,0,14,411,0,351
0,82,0,110,232,1,232
0,39,0,268,1182,0,97
0,66,0,260,1031,0,105
1,30,1,34,3,1,3
0,32,0,123,210,1,210
0,36,0,156,22,1,22
1,52,0,122,183,1,183
1,72,0,172,1077,0,193
0,67,0,317,296,0,48
1,26,0,311,1038,0,54
0,37,0,117,1292,0,248
1,19,0,244,912,0,121
1,13,1,132,640,0,233
0,35,0,179,435,0,186
0,29,0,86,553,0,279
0,43,0,309,454,0,56
0,34,0,166,1126,0,199
0,80,0,227,1363,0,138
0,44,0,122,1408,0,243
0,77,1,211,617,0,154
1,67,0,296,879,0,69
1,80,0,39,1611,0,326
0,48,0,125,412,0,240
0,69,0,129,33,1,33
1,36,0,35,583,0,330
0,63,0,117,681,0,248
0,84,1,79,1493,0,286
0,73,0,154,245,0,211
0,36,0,157,406,0,208
0,22,0,70,465,0,295
0,34,1,139,762,0,226
0,17,0,158,344,0,207
0,75,0,318,177,0,47
0,64,0,328,1133,0,37
1,50,1,299,717,0,66
0,32,1,153,530,0,212
0,66,1,341,110,0,24
0,76,0,361,445,0,4
1,68,0,179,1226,0,186
0,60,0,116,44,1,44
0,13,1,356,225,0,9
0,15,0,231,626,0,134
0,74,0,110,305,0,255
0,44,1,126,495,0,239
1,68,0,110,861,0,255
0,31,0,98,458,0,267
0,55,1,162,214,0,203
0,48,0,232,575,0,133
0,32,0,251,900,0,114
0,66,0,318,396,0,47
0,85,0,208,1737,0,157
0,62,0,79,920,0,286
0,24,0,39,351,0,326
0,78,0,122,20,1,20
1,60,0,120,1501,0,245
0,81,0,29,876,0,336
0,62,0,107,186,1,186
0,83,1,81,992,0,284
1,30,1,61,915,0,304
1,80,0,110,1204,0,255
0,41,0,195,1063,0,170
0,36,0,69,260,1,260
0,60,1,108,2,1,2
0,49,1,39,432,0,326
0,23,0,236,753,0,129
0,78,0,46,1454,0,319
0,62,0,12,1110,0,353
0,63,1,106,922,0,259
0,69,0,281,645,0,84
0,51,1,37,1453,0,328
0,78,0,201,849,0,164
0,65,0,49,822,0,316
0,29,0,208,1126,0,157
0,40,0,249,1114,0,116
0,46,0,328,1321,0,37
0,27,0,32,633,0,333
0,83,0,121,1226,0,244
1,20,0,134,316,0,231
0,52,1,222,572,0,143
0,31,1,330,888,0,35
0,33,0,342,228,0,23
0,25,0,104,814,0,261
1,44,0,153,91,1,91
1,49,0,59,502,0,306
0,18,0,266,828,0,99
0,35,0,320,897,0,45
0,32,0,348,124,0,17
0,57,0,86,750,0,279
0,50,0,214,1233,0,151
1,76,0,29,593,0,336
0,30,0,34,70,1,70
0,80,0,56,784,0,309
0,84,0,128,1496,0,237
1,24,0,36,534,0,329
1,65,0,69,1666,0,296
0,78,1,3,567,0,362
1,66,0,50,1056,0,315
0,71,0,136,1261,0,229
0,25,0,314,995,0,51
0,41,0,17,1287,0,348
0,83,0,83,1206,0,282
0,44,0,216,73,1,73
0,73,0,118,525,0,247
0,68,0,153,1479,0,212
0,67,0,98,1466,0,267
0,19,0,286,1003,0,79
1,17,0,150,492,0,215
0,35,1,6,642,0,359
1,53,0,268,748,0,97
0,64,0,50,797,0,315
0,57,1,191,886,0,174
0,71,0,319,293,0,46
0,68,0,173,704,0,192
0,27,0,181,670,0,184
0,34,1,62,514,0,303
0,53,0,168,1101,0,197
1,61,0,59,1808,0,306
0,16,0,191,584,0,174
0,38,1,232,937,0,133
0,47,0,28,100,1,100
0,40,0,261,918,0,104
0,26,0,46,66,1,66
1,17,0,101,1270,0,264
0,83,0,248,465,0,117
1,56,1,215,523,0,150
0,62,0,175,396,0,190
0,55,0,54,104,1,104
0,77,0,259,241,0,106
0,32,0,217,123,1,123
0,17,0,26,40,1,40
0,25,0,112,127,1,127
0,78,0,23,684,0,342
0,15,0,160,719,0,205
0,44,1,100,308,0,265
0,34,1,143,794,0,222
0,49,1,207,306,0,158
1,46,0,125,498,0,240
0,32,1,50,202,1,202
0,51,0,298,736,0,67
0,81,1,358,1664,0,7
1,27,1,238,466,0,127
0,71,0,11,734,0,354
0,51,0,299,1404,0,66
1,26,1,349,415,0,16
0,38,0,286,1261,0,79
0,17,0,79,1035,0,286
0,48,0,26,1439,0,339
0,34,1,198,414,0,167
0,16,0,202,729,0,163
0,13,0,356,811,0,9
0,28,1,240,833,0,125
0,72,0,223,1614,0,142
0,34,0,156,7,1,7
0,32,1,213,259,0,152
0,52,0,50,728,0,315
0,51,0,112,1260,0,253
0,24,0,203,377,0,162
0,46,0,294,915,0,71
0,40,0,337,753,0,28
0,55,0,105,562,0,260
0,42,1,280,1,1,1
0,85,0,349,1043,0,16
1,22,0,4,918,0,361
0,36,0,209,98,1,98
0,63,0,145,687,0,220
0,81,0,198,653,0,167
0,66,1,158,804,0,207
0,58,0,83,969,0,282
0,42,0,301,1408,0,64
1,61,1,245,220,0,120
1,15,0,315,852,0,50
0,53,0,44,1488,0,321
0,41,0,65,1279,0,300
0,20,1,133,22,1,22
0,54,0,121,114,1,114
0,62,0,143,1265,0,222
0,79,0,241,576,0,124
0,83,0,91,148,1,148
0,23,1,11,752,0,354
0,24,0,178,996,0,187
1,51,1,310,24,1,24
1,20,1,39,179,1,179
0,61,0,251,205,0,114
0,83,0,207,1185,0,158
1,18,1,293,203,0,72
0,61,0,187,177,1,177
0,76,0,23,909,0,342
0,13,0,267,23,1,23
0,55,0,328,598,0,37
0,23,0,189,491,0,176
1,15,1,90,488,0,275
1,53,0,280,382,0,85
0,43,1,305,391,0,60
0,49,0,178,516,0,187
0,33,0,140,670,0,225
0,76,1,212,1132,0,153
0,19,0,115,120,1,120
0,77,0,171,1166,0,194
0,34,0,78,608,0,287
0,77,0,241,703,0,124
0,83,0,110,542,0,255
1,27,1,31,360,0,334
1,28,0,104,904,0,261
0,81,0,112,1319,0,253
0,52,0,192,131,1,131
1,19,0,326,1205,0,39
1,36,0,237,331,0,128
0,44,0,213,1191,0,152
0,44,0,32,369,0,333
0,19,0,338,155,0,27
0,55,0,129,234,1,234
0,22,1,324,15,1,15
1,35,0,108,194,1,194
0,43,1,319,1022,0,46
0,31,0,271,747,0,94
0,60,0,80,1206,0,285
0,72,0,108,1628,0,257
0,38,0,269,19,1,19
0,55,1,41,1035,0,324
0,73,0,280,17,1,17
0,45,0,243,414,0,122
1,51,0,42,244,1,244
0,64,0,60,637,0,305
0,84,0,332,1625,0,33
0,18,1,300,555,0,65
0,79,0,350,98,0,15
0,26,0,4,63,1,63
0,52,0,216,514,0,149
0,71,0,15,623,0,350
0,50,0,211,697,0,154
0,73,1,61,1620,0,304
1,55,1,152,486,0,213
0,38,0,216,1297,0,149
1,13,0,120,526,0,245
0,40,0,306,155,0,59
1,42,0,338,776,0,27
0,68,0,353,1116,0,12
0,59,0,179,1566,0,186
0,58,0,21,772,0,344
0,51,0,106,699,0,259
1,83,0,140,1422,0,225
0,24,0,309,337,0,56
0,17,0,27,450,0,338
0,36,0,275,658,0,90
0,15,0,252,347,0,113
1,23,1,4,506,0,361
0,20,1,133,1188,0,232
0,45,0,245,218,0,120
1,81,0,23,1170,0,342
0,40,1,205,1274,0,160
0,69,0,289,321,0,76
0,69,0,276,1576,0,89
1,84,0,190,260,0,175
0,57,0,303,563,0,62
0,49,0,326,23,1,23
0,43,0,230,452,0,135
1,29,0,149,274,0,216
0,61,1,125,434,0,240
0,36,0,27,177,1,177
0,37,0,337,2,1,2
0,64,1,208,326,0,157
1,45,0,310,780,0,55
1,68,1,156,1660,0,209
1,41,0,181,1057,0,184
1,84,1,39,360,0,326
0,68,0,79,183,1,183
0,60,0,222,713,0,143
0,79,0,319,888,0,46
0,24,1,206,467,0,159
0,23,1,359,389,0,6
0,76,0,146,41,1,41
0,30,0,9,868,0,356
0,18,0,169,906,0,196
1,81,0,176,964,0,189
0,60,0,213,1536,0,152
0,78,0,245,176,0,120
0,25,0,311,123,0,54
0,51,0,216,832,0,149
0,74,0,162,1472,0,203
0,73,0,108,185,1,185
0,24,0,230,1071,0,135
0,71,0,279,1360,0,86
0,16,0,303,995,0,62
0,51,0,84,1231,0,281
0,19,0,330,887,0,35
0,45,0,209,1227,0,156
0,34,0,210,264,0,155
0,23,0,113,1034,0,252
0,70,1,92,49,1,49
0,30,1,248,1102,0,117
0,57,0,31,1082,0,334
0,81,0,352,677,0,13
0,59,0,213,1395,0,152
0,23,0,293,40,1,40
1,44,0,165,1588,0,200
0,82,0,187,128,1,128
1,83,0,94,361,0,271
0,49,1,187,16,1,16
0,21,0,18,112,1,112
1,17,0,132,1073,0,233
0,69,0,58,774,0,307
0,22,1,233,662,0,132
0,45,1,351,1215,0,14
1,32,1,267,1222,0,98
0,52,0,7,1509,0,358
0,58,0,98,1530,0,267
0,70,0,355,574,0,10
0,64,1,154,651,0,211
1,41,0,327,322,0,38
0,17,0,314,1075,0,51
0,42,1,97,396,0,268
1,84,0,234,1155,0,131
0,13,0,97,867,0,268
0,79,1,281,1264,0,84
0,46,0,277,48,1,48
0,64,0,149,210,1,210
1,82,0,347,1060,0,18
0,42,0,321,970,0,44
1,34,0,266,615,0,99
0,43,0,340,8,1,8
0,55,1,200,1382,0,165
0,37,0,71,291,1,291
0,51,0,229,41,1,41
0,57,1,121,1219,0,244
0,37,0,159,1121,0,206
1,23,0,151,33,1,33
0,59,1,121,107,1,107
1,85,0,187,13,1,13
0,51,0,320,1153,0,45
0,74,0,223,981,0,142
0,65,0,9,198,1,198
0,18,0,174,871,0,191
0,43,0,120,489,0,245
0,76,0,365,596,0,0
1,31,0,105,1061,0,260
1,51,0,281,581,0,84
0,77,0,77,818,0,288
1,16,0,32,394,0,333
0,49,0,162,650,0,203
0,49,0,358,1329,0,7
0,18,0,79,237,1,237
0,59,1,193,1346,0,172
0,34,0,327,429,0,38
0,24,0,346,1129,0,19
0,41,0,192,1128,0,173
1,64,1,134,413,0,231
0,16,0,202,884,0,163
0,50,0,296,434,0,69
1,51,1,25,528,0,340
0,32,1,68,91,1,91
0,56,0,80,807,0,285
1,44,0,333,768,0,32
0,70,0,116,651,0,249
1,50,1,216,391,0,149
0,30,1,314,1261,0,51
0,26,1,245,274,0,120
0,32,0,74,343,0,291
0,54,0,283,1384,0,82
0,60,0,245,316,0,120
1,73,0,353,900,0,12
0,50,0,222,1228,0,143
0,67,0,310,541,0,55
0,72,0,285,782,0,80
0,64,0,225,724,0,140
0,45,0,363,880,0,2
0,76,0,237,1661,0,128
0,23,1,14,1149,0,351
0,71,0,57,411,0,308
0,57,0,149,375,0,216
0,38,1,359,566,0,6
0,44,0,294,1050,0,71
1,64,1,86,1517,0,279
0,55,0,124,64,1,64
0,17,0,171,944,0,194
0,39,1,32,1302,0,333
1,45,0,349,1607,0,16
1,69,0,17,1843,0,348
0,27,0,142,520,0,223
0,38,1,139,30,1,30
0,27,0,111,793,0,254
0,35,0,287,434,0,78
0,29,0,259,688,0,106
0,83,0,258,720,0,107
0,74,0,76,140,1,140
1,52,0,79,1684,0,286
0,85,0,199,1222,0,166
0,31,1,226,964,0,139
0,58,0,146,692,0,219
0,73,0,37,531,0,328
0,78,0,46,68,1,68
0,61,1,115,12,1,12
1,80,0,6,144,1,144
0,26,0,157,1162,0,208
0,48,1,224,786,0,141
1,35,0,111,557,0,254
0,77,0,135,1448,0,230
1,21,0,102,915,0,263
0,15,0,240,579,0,125
0,63,0,251,1066,0,114
0,67,1,282,1076,0,83
1,54,0,353,987,0,12
1,35,1,222,1357,0,143
0,20,0,217,1027,0,148
0,62,0,322,306,0,43
0,27,0,23,434,0,342
0,45,1,27,1122,0,338
0,48,0,24,1082,0,341
0,30,0,4,140,1,140
0,78,1,47,1133,0,318
0,51,0,56,127,1,127
0,84,0,203,150,1,150
0,37,0,226,1228,0,139
0,62,0,119,333,0,246
0,58,0,181,1019,0,184
0,44,0,300,1118,0,65
0,46,0,174,373,0,191
0,65,0,110,511,0,255
0,53,0,107,208,1,208
0,70,0,171,114,1,114
0,85,0,121,1587,0,244
0,45,0,92,179,1,179
0,74,0,361,276,0,4
0,26,0,330,272,0,35
0,44,1,265,1291,0,100
1,30,0,271,743,0,94
0,27,1,103,410,0,262
0,81,1,9,143,1,143
0,80,0,76,1437,0,289
0,34,1,268,1230,0,97
0,55,0,211,1354,0,154
1,54,0,5,1615,0,360
1,41,0,210,1471,0,155
0,77,0,312,1473,0,53
0,41,0,214,1177,0,151
0,70,1,83,16,1,16
1,34,0,314,715,0,51
1,70,0,199,314,0,166
0,55,0,346,227,0,19
0,21,0,241,714,0,124
0,32,0,53,640,0,312
0,34,0,74,220,1,220
0,21,0,135,762,0,230
0,32,0,103,334,0,262
0,53,0,154,722,0,211
0,26,0,330,1064,0,35
0,59,0,24,457,0,341
0,20,0,149,572,0,216
1,39,0,144,614,0,221
0,20,0,85,200,1,200
0,67,0,229,1610,0,136
0,20,0,252,925,0,113
0,20,0,93,582,0,272
0,29,0,340,822,0,25
0,67,0,171,1122,0,194
0,77,0,123,213,1,213
1,15,1,24,1251,0,341
1,71,0,72,1136,0,293
0,85,0,9,653,0,356
0,21,0,248,1015,0,117
0,26,0,52,121,1,121
1,74,0,306,515,0,59
0,84,1,138,1665,0,227
1,21,0,218,825,0,147
1,52,1,37,1336,0,328
0,64,0,353,1048,0,12
0,60,1,68,974,0,297
0,55,0,145,1369,0,220
0,54,0,102,732,0,263
0,21,0,15,49,1,49
0,19,1,221,667,0,144
1,54,0,241,1134,0,124
0,32,1,90,1133,0,275
0,32,0,329,1038,0,36
0,68,0,344,962,0,21
0,13,0,276,36,1,36
0,74,1,103,1141,0,262
0,48,0,301,1358,0,64
1,76,1,101,198,1,198
0,51,0,61,1192,0,304
1,70,0,98,1246,0,267
0,44,0,273,707,0,92
0,43,1,19,287,1,287
0,52,0,251,534,0,114
0,75,1,302,87,0,63
0,73,0,303,815,0,62
0,79,0,195,1056,0,170
0,48,0,130,827,0,235
1,24,1,250,395,0,115
0,62,0,338,278,0,27
0,55,0,212,90,1,90
0,23,0,34,892,0,331
0,41,1,252,211,0,113
1,26,0,62,60,1,60
0,33,0,57,1069,0,308
0,27,0,121,804,0,244
0,20,0,196,1110,0,169
0,13,0,320,871,0,45
1,64,0,184,1013,0,181
0,84,0,220,1568,0,145
1,59,0,291,905,0,74
1,51,0,265,4,1,4
0,65,0,70,437,0,295
0,43,0,349,1005,0,16
0,59,0,146,195,1,195
0,64,1,149,497,0,216
0,15,0,340,268,0,25
0,17,1,75,296,0,290
0,36,0,289,215,0,76
0,82,0,335,28,1,28
0,39,1,58,123,1,123
0,59,0,7,73,1,73
0,80,0,244,936,0,121
0,59,0,177,921,0,188
0,24,0,150,794,0,215
0,66,1,180,273,0,185
0,55,0,178,1113,0,187
0,85,0,297,895,0,68
0,75,0,265,720,0,100
0,68,0,202,920,0,163
0,41,0,276,1009,0,89
1,73,1,134,509,0,231
0,66,1,233,321,0,132
0,57,0,328,604,0,37
0,43,1,349,177,0,16
0,28,0,211,955,0,154
0,62,1,96,1072,0,269
0,78,0,57,83,1,83
0,13,0,30,1055,0,335
0,35,1,21,838,0,344
0,45,0,200,223,0,165
0,31,0,147,1224,0,218
1,64,0,193,271,0,172
0,63,0,102,888,0,263
0,53,0,306,658,0,59
0,32,0,145,1223,0,220
0,65,0,254,400,0,111
0,54,0,73,787,0,292
0,85,0,232,980,0,133
0,54,0,87,969,0,278
0,41,0,232,304,0,133
1,48,0,144,1220,0,221
0,43,0,147,904,0,218
0,44,0,281,680,0,84
0,14,0,20,863,0,345
0,15,0,216,894,0,149
0,41,0,347,873,0,18
1,17,0,233,1351,0,132
0,66,0,120,1170,0,245
0,41,1,109,257,0,256
0,19,0,22,799,0,343
0,20,0,271,969,0,94
0,24,0,190,751,0,175
0,29,0,153,225,0,212
0,46,0,102,896,0,263
0,69,0,199,1338,0,166
0,24,0,199,351,0,166
1,59,0,296,973,0,69
0,56,0,319,162,0,46
0,46,0,274,1267,0,91
0,39,0,37,1385,0,328
1,50,0,19,339,1,339
0,32,0,185,822,0,180
0,63,0,227,1618,0,138
0,35,0,96,1066,0,269
0,43,0,41,540,0,324
0,78,1,157,5,1,5
0,31,0,154,425,0,211
0,14,0,218,868,0,147
0,67,0,36,93,1,93
0,78,0,18,845,0,347
1,38,0,11,148,1,148
0,61,0,293,1575,0,72
0,35,0,191,1038,0,174
1,17,0,192,116,1,116
0,28,0,346,606,0,19
0,49,0,54,575,0,311
0,82,0,29,391,0,336
1,75,0,193,435,0,172
0,77,0,324,627,0,41
1,78,0,194,1872,0,171
0,60,0,201,1393,0,164
0,71,0,126,1334,0,239
0,52,1,149,537,0,216
0,71,1,32,1336,0,333
0,51,0,212,992,0,153
0,43,0,358,912,0,7
1,78,0,318,1179,0,47
0,55,0,74,531,0,291
0,51,0,83,942,0,282
0,30,0,145,945,0,220
0,19,0,22,414,0,343
0,72,0,365,1418,0,0
0,74,0,63,1249,0,302
0,27,0,355,1234,0,10
1,72,0,196,768,0,169
0,50,0,30,232,1,232
1,62,0,326,1313,0,39
1,40,0,244,1123,0,121
0,72,0,266,1080,0,99
0,70,1,49,2,1,2
0,37,0,310,94,0,55
0,67,0,125,508,0,240
1,70,0,204,955,0,161
0,38,0,11,937,0,354
0,67,0,284,1322,0,81
0,15,0,233,667,0,132
0,71,0,290,1291,0,75
0,53,0,313,1176,0,52
0,57,0,241,1414,0,124
0,63,0,86,677,0,279
0,85,0,182,726,0,183
0,82,0,143,677,0,222
1,67,0,261,269,0,104
0,17,1,19,343,1,343
0,66,0,85,911,0,280
0,47,0,142,1299,0,223
0,39,0,276,717,0,89
0,22,0,137,832,0,228
0,41,0,282,215,0,83
1,80,0,205,705,0,160
0,61,0,107,378,0,258
0,37,0,160,10,1,10
