HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,URL,approx_year_built,cats_allowed, common_charges ,community_district_num,coop_condo,date_of_sale,dining_room_type,dogs_allowed,fuel_type,full_address_or_zip_code,garage_exists,kitchen_type, maintenance_cost ,model_type,num_bedrooms,num_floors_in_building,num_full_bathrooms,num_half_bathrooms,num_total_rooms, parking_charges ,pct_tax_deductibl, sale_price ,sq_footage, total_taxes ,walk_score
3BO3NEOQM0H1EQIA5LCYDUDSEYVAIO,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:44 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:44 PST 2017,,,32ZKVD547FNUUH3DGYA9SJRUNRX3BY,AHXBZXWIZJSVG,Approved,Thu Feb 16 04:45:20 PST 2017,Thu Feb 16 04:47:42 PST 2017,Thu Feb 16 04:48:42 PST 2017,2017-02-16 12:49:11 UTC,,,142,100% (115/115),100% (115/115),100% (103/103),http://www.mlsli.com/homes-for-sale/70-52-260th-St-Glen-Oaks-NY-11004-170035292,1950,yes,,26,co-op,6/28/2016,combo,yes,gas,"70-52 260th St,  Glen Oaks NY, 11004",,eat in, $789 ,H-Upper,3,2,1,,5,,39," $301,000 ",856,,58
335HHSX8CD5ZG2A2JDLF3JKJZODHD4,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:32 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:32 PST 2017,,,30IQTZXKAK65QS7H27K8FIKF3HN0XT,A1F0CN82J2CNY,Approved,Wed Feb 15 22:48:56 PST 2017,Wed Feb 15 22:59:59 PST 2017,Wed Feb 15 23:00:59 PST 2017,2017-02-16 07:01:11 UTC,,,663,100% (11/11),100% (11/11),100% (11/11),http://www.mlsli.com/homes-for-sale/12-36-Diane-Pl-Bayside-NY-11360-178663747,1986,no, $381 ,25,condo,6/22/2016,formal,no,gas,"12-36 Diane Pl,  Bayside NY, 11360",,Eat In,,Austin,1,2,1,,4,,," $475,000 ",750," $3,370 ",59
368IUKXGA58S8ATBS3L66MCI4T06P6,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:34 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:34 PST 2017,,,3O6CYIULED16HEE7Q92626UFA5YUWC,A231MNJJDDF3LS,Approved,Thu Feb 16 04:31:49 PST 2017,Thu Feb 16 04:34:30 PST 2017,Thu Feb 16 04:35:30 PST 2017,2017-02-16 12:36:11 UTC,,,161,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/13-22-208th-Pl-Bayside-NY-11360-168255638,1985,yes, $564 ,25,condo,5/27/2016,combo,yes,gas,"13-22 208th Pl,  Bayside NY, 11360",,Combo,,Bentley,2,,2,,5,,," $630,000 ",1300," $4,000 ",59
3CVBMEMMXBGJZT9SS0IT3RANDDA7H1,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:45 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:45 PST 2017,,,3FK0YFF9PZGTF4325P7FCQDKH38VVV,AHXBZXWIZJSVG,Approved,Thu Feb 16 06:23:52 PST 2017,Thu Feb 16 06:25:35 PST 2017,Thu Feb 16 06:26:35 PST 2017,2017-02-16 14:27:11 UTC,,,103,100% (115/115),100% (115/115),100% (103/103),http://www.mlsli.com/homes-for-sale/224-24-Union-Tpke-Bayside-NY-11364-191147905,1953,no,,26,co-op,11/18/2016,combo,no,gas,"224-24 Union Tpke,  Bayside NY, 11364",yes,efficiency," $1,037 ",4D,2,6,2,,6,,," $321,500 ",1100,,59
3VIVIU06FKC2GRRZ2O23ML8S8FKMIK,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:46 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:46 PST 2017,,,3SKRO2GZ71RZDHTSZ79J3TVNC0DK1Q,A394B5QVCVKU7A,Approved,Wed Feb 15 22:28:56 PST 2017,Wed Feb 15 22:31:05 PST 2017,Wed Feb 15 22:32:05 PST 2017,2017-02-16 06:32:11 UTC,,,129,100% (8/8),100% (8/8),100% (8/8),http://www.mlsli.com/homes-for-sale/226-26-Union-Tpke-Bayside-NY-11364-155079892,1956,yes,,23,co-op,5/23/2016,formal,yes,gas,"226-26 Union Tpke,  Bayside NY, 11364",,Combo," $1,023 ",2 Bed/2 Bath W Balc,2,6,2,,5,,50," $350,000 ",1300,,59
3HXK2V1N4KFYDWHB2IJGM0HENXBG2V,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:48 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:48 PST 2017,,,34Q075JO1XDX0RMOVEZ1K9GEY2B014,A3JWR0HSE5JWKZ,Approved,Thu Feb 16 00:15:33 PST 2017,Thu Feb 16 00:20:12 PST 2017,Thu Feb 16 00:21:12 PST 2017,2017-02-16 08:22:11 UTC,,,279,100% (2/2),100% (2/2),100% (2/2),http://www.mlsli.com/homes-for-sale/160-15-Powells-Cove-Blvd-Beechhurst-NY-11357-176382995,1928,yes,,25,co-op,8/11/2016,combo,no,oil,"160-15 Powells Cove Blvd,  Beechhurst NY, 11357",,eat in, $790 ,1 Bedroom,1,4,1,,3,,48," $175,000 ",,,59
39KV3A5D1878P2N83UUS75HPMOR7SM,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:50 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:50 PST 2017,,,33CUSNVVNNCXTGBCP3LVSY94V7288U,AGM58AAS27CVH,Approved,Thu Feb 16 03:36:58 PST 2017,Thu Feb 16 03:40:15 PST 2017,Thu Feb 16 03:41:15 PST 2017,2017-02-16 11:42:11 UTC,,,197,100% (5/5),100% (5/5),100% (5/5),http://www.mlsli.com/homes-for-sale/260-27-Langston-Glen-Oaks-NY-11004-150653166,1950,no,,26,co-op,8/18/2016,,no,oil,"260-27 Langston,  Glen Oaks NY, 11004",,efficiency, $497 ,Garden Apt,1,,1,,3,,," $177,677 ",,,59
3I01FDIL6M8V1C7K0SI8GFEHA5VD2I,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:45 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:45 PST 2017,,,3J2UYBXQQLCS7DNL1KBIF57V6E106E,AHXBZXWIZJSVG,Approved,Thu Feb 16 04:05:13 PST 2017,Thu Feb 16 04:08:05 PST 2017,Thu Feb 16 04:09:05 PST 2017,2017-02-16 12:09:11 UTC,,,172,100% (115/115),100% (115/115),100% (103/103),http://www.mlsli.com/homes-for-sale/226-07-Kingsbury-Ave-Bayside-NY-11364-173660257,1950,yes,,26,co-op,6/15/2016,combo,yes,gas,"226-07 Kingsbury Ave,  Bayside NY, 11364",yes,efficiency, $655 ,Lower Corner 1 Br,1,2,1,,3,,," $155,000 ",,,60
3WKGUBL7SZMO22AZHNZKS7JK3STL42,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:47 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:47 PST 2017,,,3PB5A5BD0V68MHCBYW5D6BU786DG7Z,AHXBZXWIZJSVG,Approved,Thu Feb 16 06:18:46 PST 2017,Thu Feb 16 06:20:43 PST 2017,Thu Feb 16 06:21:43 PST 2017,2017-02-16 14:22:11 UTC,,,117,100% (115/115),100% (115/115),100% (103/103),http://www.mlsli.com/homes-for-sale/67-91-136-Street-Kew-Garden-Hills-NY-11367-165177176,1950,yes,,25,co-op,4/20/2016,formal,yes,oil,"67-91 136 Street,  Kew Garden Hills NY, 11367",,efficiency, $746 ,Garden Apartment,1,2,1,,3,,," $164,000 ",,,63
3S1L4CQSFX5H4ZGK4D6DAX00Y63AFX,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:43 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:43 PST 2017,,,3EWIJTFFVO7WKSG072UGRTZ8NCS0E2,AHXBZXWIZJSVG,Approved,Thu Feb 16 05:46:25 PST 2017,Thu Feb 16 05:48:52 PST 2017,Thu Feb 16 05:49:52 PST 2017,2017-02-16 13:50:11 UTC,,,147,100% (115/115),100% (115/115),100% (103/103),http://www.mlsli.com/homes-for-sale/67-40-136-St-Flushing-NY-11367-168159220,1950,yes,,25,co-op,7/14/2016,formal,yes,gas,"67-40 136 St,  Flushing NY, 11367",,efficiency," $1,299 ",garden style,3,2,1,,6,,50," $286,000 ",,,63
329E6HTMSW2S009DW9I032EZ0SSK3D,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:33 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:33 PST 2017,,,3VSOLARPKB9B6OOGIEWD1DW4ZQG398,A2OFWFHVQOBY56,Approved,Wed Feb 15 23:02:39 PST 2017,Wed Feb 15 23:06:46 PST 2017,Wed Feb 15 23:07:46 PST 2017,2017-02-16 07:08:11 UTC,,,247,100% (14/14),100% (14/14),100% (7/7),http://www.mlsli.com/homes-for-sale/128-05-Pearl-Rd-College-Point-NY-11356-186817486,1986,no, $590 ,25,condo,1/12/2017,combo,no,gas,"128-05 Pearl Rd, College Point NY, 11356",yes,eat in,,duplex,3,2,2,1,7,,," $576,000 ",1633," $3,000 ",64
3WUVMVA7OB3N9G7K5P0KDPGIABWZA9,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:33 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:33 PST 2017,,,3TPZPLC3M0CWYB4NZ3SAN3WJ4VG3PN,AHXBZXWIZJSVG,Approved,Thu Feb 16 07:00:32 PST 2017,Thu Feb 16 07:02:34 PST 2017,Thu Feb 16 07:03:34 PST 2017,2017-02-16 15:04:11 UTC,,,122,100% (115/115),100% (115/115),100% (103/103),http://www.mlsli.com/homes-for-sale/3-18-128-St-College-Point-NY-11356-177805465,1985,no, $590 ,25,condo,11/17/2016,combo,no,gas,"3-18 128 St,  College Point NY, 11356",yes,eat in,,Silver Point,3,3,2,1,7,,," $580,000 ",1633," $3,329 ",64
33NKDW9FFXIMX043OL8QMZQV2EKCXS,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:44 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:44 PST 2017,,,31T4R4OBOSGV55W6WA9UGK9SAEE7C9,A231MNJJDDF3LS,Approved,Thu Feb 16 02:31:13 PST 2017,Thu Feb 16 02:33:24 PST 2017,Thu Feb 16 02:34:24 PST 2017,2017-02-16 10:35:11 UTC,,,131,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/220-55-46th-Ave-Bayside-NY-11361-184011952,1962,no,,26,co-op,12/22/2016,,no,gas,"220-55 46th Ave,  Bayside NY, 11361",,eat in, $949 ,1 Bedroom,1,16,1,,4, $62 ,40," $300,000 ",750,,64
3XU80RHWHZGS4U3EBV036QH9H6Y44S,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:32 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:32 PST 2017,,,3ZAK8W07I4ED9ODMX29LVBLB90K0UH,A1KH9UPH0D74QJ,Approved,Thu Feb 16 04:46:07 PST 2017,Thu Feb 16 04:48:18 PST 2017,Thu Feb 16 04:49:18 PST 2017,2017-02-16 12:50:11 UTC,,,131,100% (80/80),100% (80/80),100% (80/80),http://www.mlsli.com/homes-for-sale/220-55-46th-Avenue-UNIT-4C-Bayside-NY-11361-90384752,1961,no,,26,co-op,9/30/2016,formal,no,gas,"220-55 46th Avenue UNIT 4C,  Bayside NY, 11361",,Combo," $1,361 ",Lakeside Towers,2,14,2,,5,,41," $500,000 ",1150,,64
3INZSNUD80Q61WSJL1XNQ2MVGB5D9A,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:47 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:47 PST 2017,,,3DH6GAKTYYPRSI3HBXJ24VUANVBZY3,AHXBZXWIZJSVG,Approved,Thu Feb 16 03:33:44 PST 2017,Thu Feb 16 03:37:13 PST 2017,Thu Feb 16 03:38:13 PST 2017,2017-02-16 11:39:11 UTC,,,209,100% (115/115),100% (115/115),100% (103/103),http://www.mlsli.com/homes-for-sale/220-55-46th-Ave-Bayside-NY-11361-120215031,1961,no,,26,co-op,3/8/2016,combo,no,other,"220-55 46th Ave,  Bayside NY, 11361",,efficiency," $1,103 ",Lakeside Towers,2,14,1,,5,,," $365,000 ",,,64
3T2HW4QDUV7WW4M5L52C6W4DVBTC99,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:35 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:35 PST 2017,,,3MH9DQ757WCAKSO7B4YOG38RGH8UGD,A3S6UWT0JNCJFE,Approved,Thu Feb 16 04:30:10 PST 2017,Thu Feb 16 04:34:18 PST 2017,Thu Feb 16 04:35:18 PST 2017,2017-02-16 12:36:11 UTC,,,248,100% (75/75),100% (75/75),100% (63/63),http://www.mlsli.com/homes-for-sale/63-11-Douglaston-Pky-Douglaston-NY-11362-183367574,1971,no, $324 ,26,condo,11/18/2016,combo,no,gas,"63-11 Douglaston Parkway, Douglaston, NY 11362",yes,,,Lr 3,3,3,2,1,6,,," $687,000 ",," $4,200 ",65
3TKXBROM5TACFJLEZRPB6TGB4LPIJC,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:46 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:46 PST 2017,,,34HJIJKLP5WULRKNLT6S30D74JA4VR,A231MNJJDDF3LS,Approved,Thu Feb 16 05:37:02 PST 2017,Thu Feb 16 05:39:06 PST 2017,Thu Feb 16 05:40:06 PST 2017,2017-02-16 13:40:11 UTC,,,124,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/196-18-69-Ave-Fresh-Meadows-NY-11365-171567347,1952,yes,,26,co-op,6/21/2016,combo,no,gas,"196-18 69 Ave,  Fresh Meadows NY, 11365",Yes,efficiency, $671 ,Garden Apt,1,,1,,3,,," $162,000 ",,,65
37YYO3NWHDQYU2T8XPC38M5L1WWCCQ,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:36 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:36 PST 2017,,,3R5F3LQFV2KFY4ZF5AA424W89LFOZK,A231MNJJDDF3LS,Approved,Thu Feb 16 05:00:23 PST 2017,Thu Feb 16 05:02:24 PST 2017,Thu Feb 16 05:03:24 PST 2017,2017-02-16 13:04:11 UTC,,,121,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/address-not-available-from-broker-Bayside-NY-11364-172441398,1949,yes,,26,co-op,10/17/2016,combo,yes,oil,"Bayside NY, 11364",,eat in, $637 ,Garden Style,2,2,1,,4,,," $225,000 ",,,65
3VDVA3ILIDFROBZFJEJ2HH79VRXG1E,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:48 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:48 PST 2017,,,35H6S234SA0R2K9MYQHUW03MNMH569,A1SAMLI9AUPHEJ,Approved,Thu Feb 16 07:09:42 PST 2017,Thu Feb 16 07:12:06 PST 2017,Thu Feb 16 07:13:06 PST 2017,2017-02-16 15:13:11 UTC,,,144,100% (129/129),100% (129/129),100% (39/39),http://www.mlsli.com/homes-for-sale/38-30-Douglaston-Pky-Douglaston-NY-11363-171747877,1928,no,,26,co-op,9/16/2016,combo,no,oil,"38-30 Douglaston Pky,  Douglaston NY, 11363",,eat in, $880 ,D3,2,,1,,5,,," $395,000 ",,,65
3NI0WFPPI9GPKTPRBI6GRLBAWLO06T,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:44 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:44 PST 2017,,,354P56DE9K3BCML2TWZUVPDAWH0S7O,A231MNJJDDF3LS,Approved,Thu Feb 16 02:50:28 PST 2017,Thu Feb 16 02:51:52 PST 2017,Thu Feb 16 02:52:52 PST 2017,2017-02-16 10:53:11 UTC,,,84,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/224-06-Stronghurst-Ave-Queens-Village-NY-11427-176561183,1950,no,,26,co-op,8/1/2016,other,no,gas,"224-06 Stronghurst Ave,  Queens Village NY, 11427",,Combo, $644 ,4.5 Upper,2,2,1,,4,,," $155,000 ",571,,66
3WRAAIUSBJZY4L7547CZG4072BZAXO,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:51 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:51 PST 2017,,,3VELCLL3GKJOXV1EYWIMNG3I45DF12,AHXBZXWIZJSVG,Approved,Thu Feb 16 06:11:42 PST 2017,Thu Feb 16 06:13:23 PST 2017,Thu Feb 16 06:14:23 PST 2017,2017-02-16 14:15:11 UTC,,,101,100% (115/115),100% (115/115),100% (103/103),http://www.mlsli.com/homes-for-sale/221-61-Manor-Rd-Queens-Village-NY-11427-174012834,1951,no, $700 ,26,co-op,8/1/2016,formal,no,gas,"221-61 Manor Rd,  Queens Village NY, 11427",,combo,,Duplex Garden Apart>,2,2,1,,5,,," $207,000 ",,,66
3UOMW19E6D6DVHKTIFPVUGZB9FA5CB,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:48 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:48 PST 2017,,,31QTRG6Q2TDXEE1BOOL0DXSWDW7YPK,AHXBZXWIZJSVG,Approved,Thu Feb 16 05:17:17 PST 2017,Thu Feb 16 05:18:58 PST 2017,Thu Feb 16 05:19:58 PST 2017,2017-02-16 13:20:11 UTC,,,101,100% (115/115),100% (115/115),100% (103/103),http://www.mlsli.com/homes-for-sale/136-59-68th-Dr-Kew-Garden-Hills-NY-11367-177089554,1950,yes,,25,co-op,9/30/2016,formal,yes,oil,"136-59 68th Dr,  Kew Garden Hills NY, 11367",,efficiency, $788 ,One Bedroom,1,2,1,,3,,," $167,500 ",,,67
3GKAWYFRAPTRTJ8Q2QTKCSMALFNPDH,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:47 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:47 PST 2017,,,3B1NLC6UGZWXSNGBUIZU6XLS80KPGG,A6B85D96VN4W4,Approved,Thu Feb 16 06:46:11 PST 2017,Thu Feb 16 06:47:35 PST 2017,Thu Feb 16 06:48:35 PST 2017,2017-02-16 14:49:11 UTC,,,84,100% (33/33),100% (33/33),100% (33/33),http://www.mlsli.com/homes-for-sale/address-not-available-from-broker-Kew-Garden-Hills-NY-11367-175305737,1950,no,,25,co-op,6/17/2016,combo,no,electric,"Garden Hills NY, 11367",,Eat in, $735 ,Garden Apartment,1,2,1,,3,,," $169,000 ",,,67
30IRMPJWDZJKJ2UF7ZJWL0HF668KRH,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:42 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:42 PST 2017,,,3BDCF01OGXU7NTMDWWSTWGJC8M9LYC,AHXBZXWIZJSVG,Approved,Thu Feb 16 06:34:47 PST 2017,Thu Feb 16 06:36:14 PST 2017,Thu Feb 16 06:37:14 PST 2017,2017-02-16 14:38:11 UTC,,,87,100% (115/115),100% (115/115),100% (103/103),http://www.mlsli.com/homes-for-sale/245-22-62nd-Ave-Douglaston-NY-11362-184319959,1953,yes,,26,co-op,12/14/2016,formal,no,oil,"245-22 62nd Ave,  Douglaston NY, 11362",,eat in, $996 ,5G Line,2,2,1,,5,,35," $280,000 ",,,67
37MQ8Z1JQEWYZN2BWO5MT0OIST12YF,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:44 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:44 PST 2017,,,3ERMJ6L4DYS8ER8X9Z38JGE44SNM7B,A1KH9UPH0D74QJ,Approved,Thu Feb 16 04:56:15 PST 2017,Thu Feb 16 04:58:26 PST 2017,Thu Feb 16 04:59:26 PST 2017,2017-02-16 13:00:11 UTC,,,131,100% (80/80),100% (80/80),100% (80/80),http://www.mlsli.com/homes-for-sale/252-30-63rd-Ave-Little-Neck-NY-11362-184171776,1955,yes,,26,co-op,1/6/2017,formal,no,gas,"252-30 63rd Ave,  Little Neck NY, 11362",,efficiency, $957 ,5.5 True 3 Bdrm,3,,1,,6,,," $310,000 ",,,67
3C8QQOM6JP1IA99E2C1OM8T38AUILE,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:46 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:46 PST 2017,,,3TAYZSBPLL84QLOWNKIZZYW2L1J2SN,A1KH9UPH0D74QJ,Approved,Thu Feb 16 04:38:27 PST 2017,Thu Feb 16 04:40:23 PST 2017,Thu Feb 16 04:41:23 PST 2017,2017-02-16 12:42:11 UTC,,,116,100% (80/80),100% (80/80),100% (80/80),http://www.mlsli.com/homes-for-sale/18-05-215th-St-Bayside-NY-11360-171750098,1970,no,,26,co-op,7/27/2016,,no,gas,"18-05 215th St,  Bayside NY, 11360",,efficiency," $1,250 ",Versailles,1,17,1,,3, $135 ,," $344,000 ",,,67
3TL87MO8CMPY0I7O14V3JBGBSI2LFQ,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:50 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:50 PST 2017,,,3K4J6M3CXETQ5JA95ZHXG2WX9EIGAP,AHXBZXWIZJSVG,Approved,Thu Feb 16 05:20:54 PST 2017,Thu Feb 16 05:23:11 PST 2017,Thu Feb 16 05:24:11 PST 2017,2017-02-16 13:25:11 UTC,,,137,100% (115/115),100% (115/115),100% (103/103),http://www.mlsli.com/homes-for-sale/18-05-215-St-Bayside-NY-11360-184471325,1970,yes, $70 ,25,co-op,2/6/2017,,no,oil,"18-05 215 St,  Bayside NY, 11360",yes,efficiency," $1,027 ",1 Bedroom Deluxe/ R>,1,17,1,,4, $135 ,," $425,000 ",,,67
3DTJ4WT8BDFQZTOWLU269869VQVEZK,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:33 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:33 PST 2017,,,3VA45EW49NNI38E7XZ1CAACWW62O1V,A3S6UWT0JNCJFE,Approved,Thu Feb 16 05:06:50 PST 2017,Thu Feb 16 05:09:18 PST 2017,Thu Feb 16 05:10:18 PST 2017,2017-02-16 13:11:11 UTC,,,148,100% (75/75),100% (75/75),100% (63/63),http://www.mlsli.com/homes-for-sale/66-15-69-St-Middle-Village-NY-11379-161021670,1984,yes, $385 ,24,condo,3/7/2016,other,no,gas,"66-15 69th Street, Middle Village, NY 11379",,eat in,,2Br/1Ba,2,3,1,,5,,," $527,000 ",1000," $3,186 ",68
